positive	is a Consequently concomitant administration of <e2>Aprepitant</e2> with strong <e1>CYP3A4</e1> inhibitors e
negative	is a ketoconazole itraconazole nefazodone <e1>troleandomycin</e1> <e2>clarithromycin</e2> ritonavir nelfinavir should be approached with caution
negative	is a Because moderate CYP3A4 inhibitors e
negative	is a <e1>diltiazem</e1> result in 2fold increase in plasma concentrations of <e2>aprepitant</e2> concomitant administration should also be approached with caution
positive	is a <e2>Aprepitant</e2> is a substrate for <e1>CYP3A4</e1>therefore coadministration of <e2>Aprepitant</e2> with drugs that strongly induce <e1>CYP3A4</e1> activity e
positive	is a rifampin carbamazepine phenytoin may result in reduced plasma concentrations of aprepitant that may result in decreased efficacy of Aprepitant
positive	is a Ketoconazole When a single 125mg dose of Aprepitant was administered on Day5 of a10day regimen of 400 mgday of ketoconazole a strong <e1>CYP3A4</e1> inhibitor the AUC of <e2>aprepitant</e2> increased approximately 5fold and the mean terminal halflife of <e2>aprepitant</e2> increased approximately 3fold
positive	is a Concomitant administration of <e2>Aprepitant</e2> with strong <e1>CYP3A4</e1> inhibitors should be approached cautiously
positive	is a Rifampin When a single 375mg dose of Aprepitant was administered on Day9 of a 14day regimen of 600 mgday of rifampin a strong <e1>CYP3A4</e1> inducer the AUC of <e2>aprepitant</e2> decreased approximately 11fold and the mean terminal halflife decreased approximately 3fold
positive	is a Coadministration of <e2>Aprepitant</e2> with drugs that induce <e1>CYP3A4</e1> activity may result in reduced plasma concentrations and decreased efficacy of <e2>Aprepitant</e2>
negative	is a Additional interactionsDiltiazem In patients with mild to moderate hypertension administration of <e2>aprepitant</e2> once daily as a tablet formulation comparable to 230 mg of the capsule formulation with <e1>diltiazem</e1> 120 mg 3 times daily for 5 days resulted in a 2fold increase of <e2>aprepitant</e2> AUC and a simultaneous 1
negative	is a 7fold increase of diltiazem AUC
negative	is a These pharmacokinetic effects did not result in clinically meaningful changes in ECG heart rate or blood pressure beyond those changes induced by diltiazem alone
positive	is a Paroxetine Coadministration of once daily doses of aprepitant as a tablet formulation comparable to 85 mg or 170 mg of the capsule formulation with paroxetine 20 mg once daily resulted in a decrease in AUC by approximately 25 and Cmax by approximately 20 of both aprepitant and paroxetine
negative	is a As with all drugs the potential exists for interaction with other drugs by a variety of mechanisms
positive	is a CNSActive <e2>Drugs</e2> Ethanol <e1>Sonata</e1> 10 mg potentiated the CNSimpairing effects of ethanol 0
negative	is a 75 gkg on balance testing and reaction time for 1 hour after ethanol administration and on the digit symbol substitution test DSST symbol copying test and the variability component of the divided attention test for 2
negative	is a 5 hours after ethanol administration
negative	is a The potentiation resulted from a CNS pharmacodynamic interactionzaleplon did not affect the pharmacokinetics of ethanol
positive	is a Imipramine Coadministration of single doses of Sonata 20 mg and imipramine 75 mg produced additive effects on decreased alertness and impaired psychomotor performance for 2 to 4 hours after administration
negative	is a The interaction was pharmacodynamic with no alteration of the pharmacokinetics of either drug
negative	is a Paroxetine Coadministration of a single dose of Sonata 20 mg and paroxetine 20 mg daily for 7 days did not produce any interaction on psychomotor performance
positive	is a Additionally paroxetine did not alter the pharmacokinetics of Sonata reflecting the absence of a role of CYP2D6 in zaleplons metabolism
positive	is a Thioridazine Coadministration of single doses of <e2>Sonata</e2> 20 mg and <e1>thioridazine 50 mg</e1> produced additive effects on decreased alertness and impaired psychomotor performance for 2 to 4 hours after administration
negative	is a The interaction was pharmacodynamic with no alteration of the pharmacokinetics of either drug
negative	is a Venlafaxine Coadministration of a single dose of <e1>zaleplon</e1> 10 mg and multiple doses of <e2>venlafaxine</e2> ER extended release 150 mg did not result in any significant changes in the pharmacokinetics of either <e1>zaleplon</e1> or <e2>venlafaxine</e2>
negative	is a In addition there was no pharmacodynamic interaction as a result of coadministration of <e1>zaleplon</e1> and <e2>venlafaxine</e2> ER
positive	is a Promethazine Coadministration of a single dose of zaleplon and promethazine 10 and 25 mg respectively resulted in a 15 decrease in maximal plasma concentrations of zaleplon but no change in the area under the plasma concentrationtime curve
positive	is a However the pharmacodynamics of coadministration of zaleplon and promethazine have not been evaluated
negative	is a Caution should be exercised when these 2 agents are coadministered
positive	is a Drugs That Induce CYP3A4 Rifampin CYP3A4 is ordinarily a minor metabolizing enzyme of zaleplon
negative	is a Multipledose administration of the potent CYP3A4 inducer rifampin 600 mg every 24 hours q24h for 14 days however reduced zaleplon Cmax and AUC by approximately 80
negative	is a The coadministration of a potent CYP3A4 enzyme inducer although not posing a safety concern thus could lead to ineffectiveness of zaleplon
negative	is a An alternative non<e1>CYP3A4</e1> substrate hypnotic agent may be considered in patients taking <e1>CYP3A4</e1> inducers such as rifampin phenytoin <e2>carbamazepine</e2> and phenobarbital
positive	is a Drugs That Inhibit CYP3A4 CYP3A4 is a minor metabolic pathway for the elimination of zaleplon because the sum of desethylzaleplon formed via CYP3A4 in vitro and its metabolites 5oxodesethylzaleplon and 5oxodesethylzaleplon glucuronide account for only 9 of the urinary recovery of a zaleplon dose
positive	is a Coadministration of single oral doses of zaleplon with erythromycin 10 mg and 800 mg respectively a strong selective CYP3A4 inhibitor produced a 34 increase in zaleplons maximal plasma concentrations and a 20 increase in the area under the plasma concentrationtime curve
negative	is a The magnitude of interaction with multiple doses of erythromycin is unknown
positive	is a Other strong selective CYP3A4 inhibitors such as ketoconazole can also be expected to increase the exposure of zaleplon
negative	is a A routine dosage adjustment of zaleplon is not considered necessary
negative	is a Drugs That Inhibit Aldehyde Oxidase The aldehyde oxidase enzyme system is less well studied than the cytochrome P450 enzyme system
positive	is a Diphenhydramine Diphenhydramine is reported to be a weak inhibitor of <e1>aldehyde oxidase</e1> in rat <e2>liver</e2> but its inhibitory effects in human <e2>liver</e2> are not known
negative	is a There is no pharmacokinetic interaction between zaleplon and diphenhydramine following the administration of a single dose 10 mg and 50 mg respectively of each drug
negative	is a However because both of these compounds have CNS effects an additive pharmacodynamic effect is possible
positive	is a Drugs That Inhibit Both Aldehyde Oxidase and CYP3A4 Cimetidine Cimetidine inhibits both aldehyde oxidase in vitro and CYP3A4 in vitro and in vivo the primary and secondary enzymes respectively responsible for zaleplon metabolism
positive	is a Concomitant administration of Sonata 10 mg and cimetidine 800 mg produced an 85 increase in the mean Cmax and AUC of zaleplon
negative	is a An initial dose of 5 mg should be given to patients who are concomitantly being treated with cimetidine
positive	is a Drugs Highly Bound to Plasma Protein Zaleplon is not highly bound to plasma proteins fraction bound 60 span class c104 15therefore the disposition of zaleplon is not expected to be sensitive to alterations in protein binding
negative	is a In addition administration of <e2>Sonata</e2> to a patient taking another <e1>drug</e1> that is highly protein bound should not cause transient increase in free concentrations of the other <e1>drug</e1>
negative	is a <e2>Drugs</e2> with a Narrow Therapeutic Index Digoxin <e1>Sonata</e1> 10 mg did not affect the pharmacokinetic or pharmacodynamic profile of digoxin 0
negative	is a Warfarin Multiple oral doses of <e1>Sonata</e1> 20 mg q24h for 13 days did not affect the pharmacokinetics of <e2>warfarin</e2> R or Senantiomers or the pharmacodynamics prothrombin time following a single 25mg oral dose of <e2>warfarin</e2>
negative	is a <e2>Drugs</e2> That Alter Renal Excretion Ibuprofen Ibuprofen is known to affect renal function and consequently alter the renal excretion of other <e1>drug</e1>s
negative	is a There was no apparent pharmacokinetic interaction between zaleplon and ibuprofen following single dose administration 10 mg and 600 mg respectively of each drug
negative	is a This was expected because zaleplon is primarily metabolized and renal excretion of unchanged zaleplon accounts for less than 1 of the administered dose
positive	is a Ethoxzolamide may increase the action of tricyclics amphetamines <e1>procainamide</e1> and <e2>quinidine</e2>
negative	is a It may increase excretion of <e1>barbiturates</e1> <e2>lithium</e2> and ASA and may also increase the toxicity of salicylates
positive	is a Coadministration of ethoxzolamide with other <e1>diuretics</e1> <e2>amphotericin B</e2> and corticosteroids may cause hypokalemia
negative	is a Food Isoniazid should not be administered with food
negative	is a Studies have shown that the bioavailability of isoniazid is reduced significantly when administered with food
negative	is a Acetaminophen A report of severe <e1>acetaminophen</e1> toxicity was reported in a patient receiving <e2>Isoniazid</e2>
positive	is a It is believed that the toxicity may have resulted from a previously unrecognized interaction between <e2>isoniazid</e2> and <e1>acetaminophen</e1> and a molecular basis for this interaction has been proposed
negative	is a However current evidence suggests that isoniazid does induce P450IIE1 a mixedfunction oxidase enzyme that appears to generate the toxic metabolites in the liver
positive	is a Furthermore it has been proposed that <e2>isoniazid</e2> resulted In induction of P450IIE1 in the patients liver which in turn resulted in a greater proportion of the ingested <e1>acetaminophen</e1> being converted to the toxic metabolites
negative	is a Studies have demonstrated that pretreatment with isoniazid potentiates a cetaminophen hepatoxicity in rats
positive	is a Carbamazepine <e2>Isoniazid</e2> is known to slow the metabolism of carbamazepine and increase its serum levels Carbamazepine levels should be determined prior to concurrent administration with <e1>isoniazid</e1> signs and symptoms of carbamazepine toxicity should be monitored closely and appropriate dosage adjustment of the anticonvulsant should be made
positive	is a Ketoconazole Potential interaction of Ketoconazole and Isoniazid may exist
positive	is a When Ketoconazole is given in combination with <e1>isoniazid</e1> and rifampin the AUC of ketoconazole is decreased by as much as 88 after 5 months of concurrent <e2>Isoniazid</e2> and Rifampin therapy
positive	is a Phenytoin Isoniazid may increase serum levels of phenytoin
negative	is a To avoid phenytoin intoxication appropriate adjustment of the anticonvulsant should be made
positive	is a Therophylline A recent study has shown that concomitan administration of isoniazid and theophylline may cause elevated plasma levels of theophylline and in some instances a slight decrease in the elimination of isoniazid
negative	is a Since the therapeutic range of theophylline is narrow theophylline serum levels should be monitored closely and appropriate dosage adjustments of theophylline should be made
positive	is a Valproate A recent case study has shown a possible increase in the plasma level of valproate when co administered with isoniazid
positive	is a Plasma valproate concentration should be monitored when isoniazid and valproate are co administered and appropriate dosage adjustments of valproate should be made
negative	is a <e1>Angiomax</e1> does not exhibit binding to plasma proteins other than <e2>thrombin</e2> or red blood cells
positive	is a In clinical trials in patients undergoing PTCAPCI coadministration of Angiomax with heparin warfarin thrombolytics or glycoprotein IIbIIIa inhibitors was associated with increased risks of major bleeding events compared to patients not receiving these concomitant medications
negative	is a There is no experience with coadministration of Angiomax and plasma expanders such as dextran
negative	is a Angiomax should be used with caution in patients with disease states associated with an increased risk of bleeding
negative	is a ImmunogenicityReexposure In in vitro studies Angiomax exhibited no platelet aggregation response against sera from patients with a history of HITHITTS
negative	is a Among 494 subjects who received Angiomax in clinical trials and were tested for antibodies 2 subjects had treatmentemergent positive bivalirudin antibody tests
negative	is a Neither subject demonstrated clinical evidence of allergic or anaphylactic reactions and repeat testing was not performed
negative	is a Nine additional patients who had initial positive tests were negative on repeat testing
positive	is a <e1>Drugs</e1> which may enhance the neuromuscular blocking action of TRACRIUM include <e2>enflurane</e2>isofluranehalothanecertain antibiotics especially the aminoglycosides and polymyxinslithiummagnesium saltsprocainamideand quinidine
negative	is a If other muscle relaxants are used during the same procedure the possibility of a synergistic or antagonist effect should be considered
positive	is a The prior administration of <e2>succinylcholine</e2> does not enhance the duration but quickens the onset and may increase the depth of neuromuscular block induced by <e1>TRACRIUM</e1>
positive	is a <e1>TRACRIUM</e1> should not be administered until a patient has recovered from <e2>succinylcholine</e2>induced neuromuscular block
positive	is a Careful observation is required when amantadine is administered concurrently with central nervous system stimulants
negative	is a Coadministration of <e2>thioridazine</e2> has been reported to worsen the tremor in elderly patients with Parkinsons diseasehowever it is not known if other <e1>phenothiazines</e1> produce a similar response
positive	is a Coadministration of triamterene and <e1>hydrochlorothiazide</e1> capsules resulted in a higher plasma <e2>amantadine</e2> concentration in a 61 year old man receiving <e2>amantadine</e2> <e2>amantadine</e2> hydrochloride 100 mg TID for Parkinsons disease
positive	is a 1 It is not known which of the components of <e2>triamterene</e2> and <e1>hydrochlorothiazide</e1> capsules contributed to the observation or if related drugs produce a similar response
negative	is a Anticoagulants oralEffects may be decreased when used concurrently with thiazide diureticsdosage adjustments may be necessary
negative	is a Antigout medications<e1>Thiazide <e2>diuretic</e2>s</e1> may raise the level of blood uric aciddosage adjustment of antigout medications may be necessary to control hyperuricemia and gout
negative	is a Antihypertensive medications other especially diazoxide or preanesthetic and anesthetic agents used in surgery or skeletalmuscle relaxants nondepolarizing used in surgeryEffects may be potentiated when used concurrently with thiazide diureticsdosage adjustments may be necessary
negative	is a Amphotericin B or Corticosteroids or Corticotropin ACTHConcurrent use with thiazide diuretics may intensify electrolyte imbalance particularly hypokalemia
negative	is a Cardiac glycosidesConcurrent use with thiazide diuretics may enhance the possibility of digitalis toxicity associated with hypokalemia
negative	is a ColestipolMay inhibit gastrointestinal absorption of the thiazide diureticsadministration 1 hour before or 4 hours after colestipol is recommended
positive	is a HypoglycemicsThiazide diuretics may raise blood glucose levelsfor adultonset diabetics dosage adjustment of hypoglycemic medications may be necessary during and after <e2>thiazide diuretic</e2> therapy<e1>insulin</e1> requirements may be increased decreased or unchanged
negative	is a Lithium saltsConcurrent use with thiazide diuretics is not recommended as they may provoke lithium toxicity because of reduced renal clearance
negative	is a <e2>Methenamine</e2>Effectiveness may be decreased when used concurrently with <e1>thiazide diuretics</e1> because of alkalinization of the urine
negative	is a Nonsteroidal antiinflammatory agentsIn some patients the steroidal antiinflammatory agent can reduce the diuretic natriuretic and antihypertensive effects of loop potassium sparing and thiazide diuretics
negative	is a Therefore when <e2>hydroflumethiazide</e2> and nonsteroidal antiinflammatory agents are used concomitantly the patient should be observed closely to determine if the desired effect of the <e1>diuretic</e1> is obtained
positive	is a <e1>Norepinephrine</e1>Thiazides may decrease arterial responsiveness to <e2>norepinephrine</e2>
negative	is a This diminution is not sufficient to preclude effectiveness of the pressor agent for therapeutic use
positive	is a <e1>Tubocurarine</e1>Thiazide drugs may increase the responsiveness to <e2>tubocurarine</e2>
negative	is a DIAGNOSTIC INTERFERENCE With expected physiologic effects Blood and urine glucose levels usually only in patients with a predisposition for glucose intolerance and Serum bilirubin levels by displacement from albumin binding and Serum calcium levels thiazide diuretics should be discontinued before parathyroidfunction tests are carried out and Serum uric acid levels may be increased Serum magnesium potassium and sodium levels may be decreasedserum magnesium levels may increase in uremic patients Serum proteinbound iodine PBI levels may be decreased Thiazides should be discontinued before carrying out tests for parathyroid function
negative	is a Catecholaminedepleting <e1>drugs</e1> eg <e2>reserpine</e2> may have an additive effect when given with betablocking agents
negative	is a Patients treated with TENORMIN plus a catecholamine depletor should therefore be closely observed for evidence of hypotension andor marked bradycardia which may produce vertigo syncope or postural hypotension
positive	is a Calcium channel blockers may also have an additive effect when given with TENORMIN
positive	is a <e1>Beta blockers</e1> may exacerbate the rebound hypertension which can follow the withdrawal of <e2>clonidine</e2>
positive	is a If the two <e1>drugs</e1> are coadministered the <e2>beta blocker</e2> should be withdrawn several days before the gradual withdrawal of clonidine
positive	is a If replacing <e2>clonidine</e2> by betablocker therapy the introduction of <e1>beta blocker</e1>s should be delayed for several days after <e2>clonidine</e2> administration has stopped
negative	is a Concomitant use of prostaglandin synthase inhibiting <e1>drugs</e1> eg indomethacin may decrease the hypotensive effects of <e2>beta blocker</e2>s
negative	is a Information on concurrent usage of <e2>atenolol</e2> and <e1>aspirin</e1> is limited
negative	is a Data from several studies ie TIMIII ISIS2 currently do not suggest any clinical interaction between <e2>aspirin</e2> and <e1>beta blocker</e1>s in the acute myocardial infarction setting
negative	is a While taking <e1>beta blocker</e1>s patients with a history of anaphylactic reaction to a variety of allergens may have a more severe reaction on repeated challenge either accidental diagnostic or therapeutic
negative	is a Such patients may be unresponsive to the usual doses of epinephrine used to treat the allergic reaction
positive	is a <e2>Auranofin</e2> should be avoided by patients with a history of serious reaction to any gold medication including Solganal and <e1>Myochrysine</e1>
positive	is a Auranofin should not be used together with <e1>penicillamine</e1> <e2>Depen</e2> Cuprimine another arthritis medication
negative	is a It should also be avoided in patients with blood liver or kidney diseases recent radiation treatment or uncontrolled diabetes
negative	is a Patients should report to their practitioners any new rashes itching mouth sores or unusual taste while taking auranofin
negative	is a Gold is excreted slowly from the body
negative	is a Safety and effectiveness in children has not been established
negative	is a ErgotContaining Drugs These drugs have been reported to cause prolonged vasospastic reactions
positive	is a Because there is a theoretical basis that these effects may be additive use of ergotaminecontaining or ergottype medications like <e2>dihydroergotamine</e2> or methysergide and <e1>AXERT</e1> within 24 hours of each other should be avoided
positive	is a <e1>Monoamine Oxidase Inhibitors</e1> Coadministration of moclobemide resulted in a 27 decrease in <e2>almotriptan</e2> clearance and an increase in Cmax of approximately 6
negative	is a No dose adjustment is necessary
negative	is a Other 5HT1B1D Agonists Concomitant use of other 5HT1B1D agonists within 24 hours of treatment with AXERT is contraindicated
negative	is a Propanolol The pharmacokinetics of almotriptan were not affected by coadministration of propranolol
negative	is a Selective Serotonin Reuptake Inhibitors SSRIs SSRIs e
positive	is a fluoxetine fluvoxamine paroxetine sertraline have been rarely reported to cause weakness hyperreflexia and incoordination when coadministered with 5HT1 agonists
negative	is a If concomitant treatment with AXERT and an SSRI is clinically warranted appropriate observation of the patient is advised
positive	is a Verapamil Coadministration of almotriptan and verapamil resulted in a 24 increase in plasma concentrations of almotriptan
negative	is a No dose adjustment is necessary
positive	is a Ketoconazole and Other Potent CYP3A4 Inhibitors Coadministration of <e1>almotriptan</e1> and the potent CYP3A4 inhibitor <e2>ketoconazole</e2> 400 mg q
negative	is a for 3 days resulted in an approximately 60 increase in the area under the plasma concentrationtime curve and maximal plasma concentrations of almotriptan
negative	is a Although the interaction between almotriptan and other potent CYP3A4 inhibitors e
positive	is a itraconazole ritonavir and erythromycin has not been studied increased exposures to almotriptan may be expected when almotriptan is used concomitantly with these medications
negative	is a DrugLaboratory Test Interactions AXERT is not known to interfere with commonly employed clinical laboratory tests
positive	is a Hypotension  Patients on Diuretic Therapy Patients on <e2>diuretics</e2> and especially those in whom diuretic therapy was recently instituted as well as those on severe dietary salt restriction or dialysis may occasionally experience a precipitous reduction of blood pressure usually within the first hour after receiving the initial dose of <e1>captopril</e1>
positive	is a The possibility of hypotensive effects with captopril can be minimized by either discontinuing the diuretic or increasing the salt intake approximately one week prior to initiation of treatment with captopril captopril tablets USP or initiating therapy with small doses 6
negative	is a Alternatively provide medical supervision for at least one hour after the initial dose
negative	is a If hypotension occurs the patient should be placed in a supine position and if necessary receive an intravenous infusion of normal saline
negative	is a This transient hypotensive response is not a contraindication to further doses which can be given without difficulty once the blood pressure has increased after volume expansion
positive	is a Agents Having Vasodilator Activity Data on the effect of concomitant use of other vasodilators in patients receiving captopril for heart failure are not availabletherefore nitroglycerin or other nitrates as used for management of angina or other drugs having vasodilator activity should if possible be discontinued before starting captopril
negative	is a If resumed during captopril therapy such agents should be administered cautiously and perhaps at lower dosage
negative	is a Agents Causing Renin Release Captoprils effect will be augmented by <e1>antihypertensive</e1> agents that cause <e2>renin</e2> release
negative	is a <e1>thiazides</e1> may activate the <e2>renin</e2>angiotensinaldosterone system
positive	is a Agents Affecting Sympathetic Activity The sympathetic nervous system may be especially important in supporting blood pressure in patients receiving <e1>captopril</e1> alone or with <e2>diuretics</e2>
negative	is a Therefore agents affecting sympathetic activity e
negative	is a <e2>ganglionic blocking agents</e2> or <e1>adrenergic neuron blocking agents</e1> should be used with caution
positive	is a Betaadrenergic blocking drugs add some further <e2>antihypertensive</e2> effect to <e1>captopril</e1> but the overall response is less than additive
positive	is a Agents Increasing Serum Potassium Since captopril decreases aldosterone production elevation of serum potassium may occur
negative	is a Potassiumsparing diuretics such as spironolactone triamterene or amiloride or potassium supplements should be given only for documented hypokalemia and then with caution since they may lead to a significant increase of serum potassium
negative	is a <e2>Salt</e2> substitutes containing <e1>potassium</e1> should also be used with caution
positive	is a Inhibitors Of Endogenous Prostaglandin Synthesis It has been reported that indomethacin may reduce the <e2>antihypertensive</e2> effect of <e1>captopril</e1> especially in cases of low renin hypertension
negative	is a Other nonsteroidal antiinflammatory agents e
negative	is a <e1>aspirin</e1> may also have thi<e2>s effect</e2>
positive	is a Lithium Increased serum <e2>lithium</e2> levels and symptoms of <e2>lithium</e2> toxicity have been reported in patients receiving concomitant <e2>lithium</e2> and <e1>ACE inhibitor</e1> therapy
negative	is a These <e1>drugs</e1> should be coadministered with caution and frequent monitoring of serum <e2>lithium</e2> levels is recommended
negative	is a If a diuretic is also used it may increase the risk of lithium toxicity
negative	is a Cardiac Glycosides In a study of young healthy male subjects no evidence of a direct pharmacokinetic captoprildigoxin interaction could be found
negative	is a Loop Diuretics Furosemide administered concurrently with captopril does not alter the pharmacokinetics of captopril in renally impaired hypertensive patients
negative	is a Allopurinol In a study of healthy male volunteers no significant pharmacokinetic interaction occurred when captopril and allopurinol were administered concomitantly for 6 days
positive	is a DrugLaboratory Test Interaction <e2>Captopril</e2> may cause a falsepositive urine test for <e1>acetone</e1>
positive	is a This <e1>drug</e1> may interact with alcohol or other <e2>CNS depressants</e2> may potentiate the CNS depressant effects of either these medications or antihistamines anticholinergics or other medications with anticholinergic activity anticholinergic effects may be potentiated when these medications are used concurrently with antihistamines and monoamine oxidase MAO inhibitors concurrent use with antihistamines may prolong and intensify the anticholinergic and CNS depressant effects of antihistamines
negative	is a Epinephrine should be used cautiously in patients with hyperthyroidism hypertension and cardiac arrhythmias
positive	is a All <e2>vasopressor</e2>s should be used cautiously in patients taking <e1>monoamine oxidase</e1> MAO inhibitors
positive	is a <e1>Epinephrine</e1> should not be administered concomitantly with other sympathomimetic drugs such as <e2>isoproterenol</e2> because of possible additive effects and increased toxicity
negative	is a Combined effects may induce serious cardiac arrhythmias
negative	is a They may be administered alternately when the preceding effect of other such drug has subsided
positive	is a Administration of epinephrine to patients receiving cyclopropane or <e1>halogenated hydrocarbon general anesthetics</e1> such as <e2>halothane</e2> which sensitize the myocardium may induce cardiac arrhythmia
negative	is a When encountered such arrhythmias may respond to administration of a betaadrenergic blocking drug
negative	is a <e1>Epinephrine</e1> also should be used cautiously with other <e2>drug</e2>s e
negative	is a <e2>digitalis</e2> glycosides that sensitize the myocardium to the actions of sympathomimetic <e1>drug</e1>s
positive	is a Diuretic agents may decrease vascular response to pressor <e1>drug</e1>s such as <e2>epinephrine</e2>
positive	is a Epinephrine may antagonize the neuron blockade produced by guanethidine resulting in decreased antihypertensive effect and requiring increased dosage of the latter
negative	is a Interactions for <e2>vitamin D</e2> analogues Vitamin D2 Vitamin D3 Calcitriol and Calcidiol <e1>Cholestyramine</e1> <e1>Cholestyramine</e1> has been reported to reduce intestinal absorption of fat soluble vitaminsas such it may impair intestinal absorption of any of <e2>vitamin D</e2>
positive	is a PhenytoinPhenobarbital The coadministration of phenytoin or phenobarbital will not affect plasma concentrations of vitamin D but may reduce endogenous plasma levels of calcitriolergocalcitriol by accelerating metabolism
positive	is a Since blood level of calcitriolergocalcitriol will be reduced higher doses of Rocaltrol may be necessary if these drugs are administered simultaneously
negative	is a <e2>Thiazides</e2> <e2>Thiazides</e2> are known to induce hypercalcemia by the reduction of <e1>calcium</e1> excretion in urine
positive	is a Some reports have shown that the concomitant administration of thiazides with vitamin D causes hypercalcemia
negative	is a Therefore precaution should be taken when coadministration is necessary
positive	is a Digitalis <e2>Vitamin D</e2> dosage must be determined with care in patients undergoing treatment with <e1>digitalis</e1> as hypercalcemia in such patients may precipitate cardiac arrhythmias
positive	is a Ketoconazole Ketoconazole may inhibit both synthetic and catabolic enzymes of vitamin D
negative	is a Reductions in serum endogenous <e1>vitamin D</e1> concentrations have been observed following the administration of 300 mgday to 1200 mgday <e2>ketoconazole</e2> for a week to healthy men
negative	is a However in vivo drug interaction studies of <e2>ketoconazole</e2> with <e1>vitamin D</e1> have not been investigated
negative	is a Corticosteroids A relationship of functional antagonism exists between vitamin D analogues which promote calcium absorption and corticosteroids which inhibit calcium absorption
negative	is a PhosphateBinding Agents Since vitamin D also has an effect on phosphate transport in the intestine kidneys and bones the dosage of phosphatebinding agents must be adjusted in accordance with the serum phosphate concentration
negative	is a Vitamin D The coadministration of any of the vitamin D analogues should be avoided as this could create possible additive effects and hypercalcemia
negative	is a <e1>Calcium</e1> Supplements Uncontrolled intake of additional <e2>calcium</e2>containing preparations should be avoided
negative	is a Magnesium Magnesiumcontaining preparations eg antacids may cause hypermagnesemia and should therefore not be taken during therapy with vitamin D by patients on chronic renal dialysis
negative	is a Both itraconazole and its major metabolite hydroxyitraconazole are inhibitors of the cytochrome P450 3A4 enzyme system
positive	is a Coadministration of <e2>Itraconazole</e2> and <e1>drugs</e1> primarily metabolized by the cytochrome P450 3A4 enzyme system may result in increased plasma concentrations of the <e1>drugs</e1> that could increase or prolong both therapeutic and adverse effects
negative	is a Therefore unless otherwise specified appropriate dosage adjustments may be necessary
positive	is a Coadministration of terfenadine with Itraconazole has led to elevated plasma concentrations of terfenadine resulting in rare instances of life threatening cardiac dysrhythmias and one death
positive	is a Another oral azole antifungal ketoconazole inhibits the metabolism of astemizole resulting in elevated plasma concentrations of astemizole and its active metabolite desmethylastermizole which may prolong QT intervals
positive	is a In vitro data suggest that <e1>itraconazole</e1> when compared to <e2>ketoconazole</e2> has a less pronounced effect on the biotransformation system responsible for the metabolism of astemizole
positive	is a Based on the chemical resemblance of <e1>itraconazole</e1> and <e2>ketoconazole</e2> coadministration of astemizole with <e1>itraconazole</e1> is contraindicated
positive	is a Human pharmacokinetics data indicate that oral ketoconazole potently inhibits the metabolism of cisapride resulting in an eightfold increase in the mean AUC of cisapride
positive	is a Data suggest that coadministration of oral ketoconazole and cisapride can result in prolongation of the QT interval on the ECG
positive	is a In vitro data suggest that itraconazole also markedly inhibits the biotransformation system mainly responsible for the metabolism of cisapridetherefore concomitant administration of Itraconazole with cisapride is contraindicated
positive	is a Coadministration of <e2>Itraconazole</e2> with oral midazolam or triazolam has resulted in elevated plasma concentrations of the latter two <e1>drugs</e1>
negative	is a This may potentiate and prolong <e2>hypnotic</e2> and <e1>sedative</e1> effects
negative	is a These agents should not be used in patients treated with Itraconazole
negative	is a If <e2>midazolam</e2> is administered parenterally special precaution is required since the <e1>sedative</e1> effect may be prolonged
positive	is a Coadministration of <e2>Itraconazole</e2> and cyclosporine tacrolimus or digoxin has led to increased plasma concentrations of the latter three <e1>drugs</e1>
positive	is a Cyclosporine tacrolimus and digoxin concentrations should be monitored at the initiation of Itraconazole therapy and frequently thereafter and the dose of these three drug products adjusted appropriately
positive	is a There have been rare reports of rhabdomyolysis involving renal transplant patients receiving the combination of Itraconazole cyclosporine and the HMGCoA reductase inhibitors lovastatin or simvastatin
negative	is a Rhabdomyolysis has been observed in patients receiving HMGCoA reductase inhibitors administered alone at recommended dosages or concomitantly with immunosuppressive drugs including cyclosporine
positive	is a When Itraconazole was coadministered with phenytoin rifampin or H2antagonists reduced plasma concentrations of itraconazole were reported
positive	is a The physician is advised to monitor the plasma concentrations of itraconazole when any of these <e1>drugs</e1> is taken concurrently and to increase the dose of <e2>Itraconazole</e2> if necessary
positive	is a Although no studies have been conducted concomitant administration of Itraconazole and phenytoin may alter the metabolism of phenytointherefore plasma concentrations of phenytoin should also be monitored when it is given concurrently with Itraconazole
positive	is a It has been reported that <e2>Itraconazole</e2> enhances the anticoagulant effect of coumarinlike <e1>drugs</e1>
positive	is a Therefore prothrombin time should be carefully monitored in patients receiving <e2>Itraconazole</e2> and coumarinlike <e1>drugs</e1> simultaneously
positive	is a Plasma concentrations of azole <e1>antifungal agents</e1> are reduced when given concurrently with <e2>isoniazid</e2>
positive	is a Itraconazole plasma concentrations should be monitored when Itraconazole and isoniazid are coadministered
positive	is a Severe hypoglycemia has been reported in patients concomitantly receiving azole <e1>antifungal agents</e1> and oral <e2>hypoglycemic agents</e2>
positive	is a Blood glucose concentrations should be carefully monitored when Itraconazole and oral hypoglycemic agents are coadministered
positive	is a Tinnitus and decreased hearing have been reported in patients concomitantly receiving Itraconazole and quinidine
positive	is a Edema has been reported in patients concomitantly receiving Itraconazole and dihydropyridine calcium channel blockers
negative	is a Appropriate dosage adjustments may be necessary
